time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,temperature_2m,relative_humidity_2m,wind_speed_10m,surface_pressure,precipitation
2026-07-04 19:00:00,57.0,40.3,996.0,82.4,12.7,69.0,174.0,,,,,
2026-07-04 20:00:00,70.5,52.6,1292.0,111.4,13.5,25.0,154.0,,,,,
2026-07-04 21:00:00,75.7,56.7,1594.0,114.5,13.4,13.0,119.0,,,,,
2026-07-04 22:00:00,75.7,57.2,1877.0,103.7,12.8,18.0,119.0,,,,,
2026-07-04 23:00:00,71.7,56.1,1959.0,89.3,12.0,27.0,118.0,,,,,
2026-07-05 00:00:00,65.2,52.4,1682.0,72.0,11.0,40.0,118.0,,,,,
2026-07-05 01:00:00,59.8,48.1,1204.0,51.1,9.9,57.0,117.0,,,,,
2026-07-05 02:00:00,56.5,44.8,815.0,34.3,9.1,72.0,116.0,,,,,
2026-07-05 03:00:00,54.4,42.7,630.0,25.4,8.6,80.0,116.0,,,,,
2026-07-05 04:00:00,53.2,41.7,535.0,20.7,8.3,85.0,116.0,,,,,
2026-07-05 05:00:00,50.3,40.2,478.0,25.0,8.5,70.0,116.0,,,,,
2026-07-05 06:00:00,50.1,39.8,460.0,20.6,9.8,93.0,116.0,,,,,
2026-07-05 07:00:00,54.2,41.7,480.0,14.4,11.6,126.0,116.0,,,,,
2026-07-05 08:00:00,67.3,49.7,488.0,9.3,13.2,154.0,116.0,,,,,
2026-07-05 09:00:00,75.4,55.1,461.0,6.5,14.5,173.0,118.0,,,,,
2026-07-05 10:00:00,78.9,57.2,421.0,4.9,15.5,188.0,120.0,,,,,
2026-07-05 11:00:00,78.5,55.5,386.0,3.8,15.7,196.0,122.0,,,,,
2026-07-05 12:00:00,73.3,51.1,360.0,3.0,14.4,196.0,124.0,,,,,
2026-07-05 13:00:00,67.1,46.6,339.0,2.8,12.2,191.0,125.0,,,,,
2026-07-05 14:00:00,63.1,43.5,325.0,2.9,10.4,184.0,147.0,,,,,
2026-07-05 15:00:00,60.1,41.0,303.0,2.1,9.5,180.0,162.0,,,,,
2026-07-05 16:00:00,57.7,38.6,288.0,1.7,9.0,174.0,171.0,,,,,
2026-07-05 17:00:00,74.3,47.6,333.0,5.6,8.9,162.0,174.0,,,,,
2026-07-05 18:00:00,71.7,45.3,502.0,28.6,9.9,127.0,172.0,,,,,
2026-07-05 19:00:00,81.5,56.8,730.0,59.7,11.3,80.0,162.0,,,,,
2026-07-05 20:00:00,90.1,66.4,873.0,78.1,12.0,48.0,142.0,,,,,
2026-07-05 21:00:00,79.6,63.6,851.0,71.8,11.6,46.0,134.0,,,,,
2026-07-05 22:00:00,77.5,63.3,744.0,52.7,10.6,58.0,134.0,,,,,
2026-07-05 23:00:00,79.4,64.0,653.0,36.1,9.7,71.0,135.0,,,,,
2026-07-06 00:00:00,78.7,62.9,619.0,27.3,9.0,79.0,136.0,,,,,
2026-07-06 01:00:00,76.4,60.8,602.0,20.9,8.4,86.0,137.0,,,,,
2026-07-06 02:00:00,74.5,59.4,579.0,16.2,7.9,92.0,138.0,,,,,
2026-07-06 03:00:00,72.2,58.3,534.0,13.3,7.6,95.0,140.0,,,,,
2026-07-06 04:00:00,69.8,56.5,485.0,12.1,7.4,97.0,141.0,,,,,
2026-07-06 05:00:00,79.4,63.8,459.0,13.4,8.2,88.0,143.0,,,,,
2026-07-06 06:00:00,75.4,62.2,483.0,13.2,9.5,105.0,145.0,,,,,
2026-07-06 07:00:00,83.8,64.7,532.0,12.8,11.2,128.0,148.0,,,,,
2026-07-06 08:00:00,94.3,68.9,557.0,11.7,12.5,149.0,150.0,,,,,
2026-07-06 09:00:00,94.8,68.9,533.0,9.4,13.0,166.0,151.0,,,,,
2026-07-06 10:00:00,91.7,67.8,486.0,6.4,13.0,181.0,151.0,,,,,
2026-07-06 11:00:00,86.8,64.5,445.0,4.3,12.7,190.0,151.0,,,,,
2026-07-06 12:00:00,82.2,60.5,418.0,3.4,11.7,189.0,152.0,,,,,
2026-07-06 13:00:00,75.2,55.3,398.0,3.3,10.3,182.0,152.0,,,,,
2026-07-06 14:00:00,69.6,51.3,393.0,4.2,9.4,175.0,152.0,,,,,
2026-07-06 15:00:00,72.4,53.0,382.0,4.9,9.2,173.0,154.0,,,,,
2026-07-06 16:00:00,68.5,50.3,385.0,6.4,9.5,171.0,162.0,,,,,
2026-07-06 17:00:00,87.5,61.0,475.0,9.0,10.4,157.0,165.0,,,,,
2026-07-06 18:00:00,82.7,59.8,738.0,19.8,9.6,134.0,164.0,,,,,
2026-07-06 19:00:00,68.2,56.1,1088.0,34.7,8.4,101.0,156.0,35.1,49.0,6.9,943.7,0.0
2026-07-06 20:00:00,65.4,56.2,1337.0,45.2,7.5,76.0,154.0,33.9,55.0,5.3,944.1,0.0
2026-07-06 21:00:00,65.4,56.8,1416.0,47.1,7.1,66.0,154.0,32.6,63.0,6.4,944.4,0.0
2026-07-06 22:00:00,62.6,56.9,1393.0,44.6,7.0,63.0,153.0,31.6,66.0,6.3,945.1,0.0
2026-07-06 23:00:00,61.0,54.4,1290.0,42.4,6.8,59.0,153.0,31.2,70.0,0.4,945.5,0.0
2026-07-07 00:00:00,62.4,55.1,1060.0,43.0,6.2,48.0,153.0,30.7,72.0,1.1,945.3,0.0
2026-07-07 01:00:00,65.0,56.6,749.0,43.8,5.6,36.0,153.0,30.0,75.0,3.3,945.0,0.0
2026-07-07 02:00:00,63.3,56.2,512.0,41.5,5.1,34.0,153.0,26.8,84.0,2.3,945.8,4.2
2026-07-07 03:00:00,60.5,52.3,414.0,32.8,4.8,49.0,152.0,26.8,84.0,8.1,945.2,0.0
2026-07-07 04:00:00,31.2,26.3,390.0,21.1,4.8,74.0,152.0,26.5,86.0,6.3,945.6,0.4
2026-07-07 05:00:00,69.8,62.2,399.0,56.1,7.1,13.0,151.0,26.6,85.0,8.2,945.4,3.8
2026-07-07 06:00:00,68.2,61.2,443.0,48.3,8.1,39.0,151.0,27.1,81.0,4.2,945.7,0.0
2026-07-07 07:00:00,67.8,60.8,520.0,37.2,9.6,75.0,151.0,28.0,77.0,1.1,945.8,0.0
2026-07-07 08:00:00,70.1,54.1,579.0,27.1,12.0,112.0,151.0,26.8,84.0,7.2,946.6,2.0
2026-07-07 09:00:00,80.1,59.6,603.0,19.1,16.3,148.0,151.0,26.8,81.0,3.9,946.8,2.1
2026-07-07 10:00:00,86.4,64.0,610.0,12.0,21.4,185.0,150.0,26.3,83.0,4.5,947.1,2.9
2026-07-07 11:00:00,90.3,67.1,599.0,7.0,24.2,210.0,150.0,30.6,64.0,4.7,945.8,0.6
2026-07-07 12:00:00,95.0,68.9,560.0,4.6,22.5,218.0,150.0,31.7,61.0,4.7,945.4,0.0
2026-07-07 13:00:00,92.9,66.4,505.0,4.3,18.4,216.0,151.0,34.0,52.0,4.1,944.8,0.0
2026-07-07 14:00:00,92.2,64.3,466.0,4.8,15.0,210.0,151.0,35.5,47.0,4.5,944.1,0.0
2026-07-07 15:00:00,90.8,62.4,427.0,1.9,13.4,207.0,157.0,36.2,44.0,6.0,943.4,0.0
2026-07-07 16:00:00,89.4,60.3,406.0,0.0,12.5,200.0,178.0,36.4,44.0,7.1,942.7,0.0
2026-07-07 17:00:00,55.3,36.7,487.0,9.3,10.5,167.0,192.0,37.4,39.0,8.2,941.6,0.0
2026-07-07 18:00:00,53.2,38.5,724.0,35.0,11.0,126.0,195.0,36.6,42.0,7.9,941.6,0.0
2026-07-07 19:00:00,58.7,44.6,1064.0,70.4,11.7,70.0,185.0,35.8,44.0,6.8,942.0,0.0
2026-07-07 20:00:00,66.1,50.8,1431.0,96.3,12.2,28.0,163.0,34.6,48.0,3.3,942.8,0.0
2026-07-07 21:00:00,75.2,58.8,1899.0,105.7,12.4,11.0,150.0,33.7,52.0,1.9,943.2,0.0
2026-07-07 22:00:00,77.5,63.3,2395.0,105.5,12.5,7.0,150.0,32.7,55.0,3.4,943.6,0.0
2026-07-07 23:00:00,73.3,61.5,2621.0,98.0,12.3,12.0,150.0,32.5,57.0,6.9,943.0,0.0
2026-07-08 00:00:00,70.1,58.3,2372.0,79.3,11.6,29.0,151.0,32.1,55.0,6.9,943.2,0.1
2026-07-08 01:00:00,65.7,53.8,1853.0,53.2,10.6,55.0,151.0,31.1,58.0,4.0,943.6,0.3
2026-07-08 02:00:00,61.2,50.1,1389.0,33.1,9.8,74.0,151.0,29.8,66.0,2.5,943.6,0.3
2026-07-08 03:00:00,57.2,47.3,1079.0,25.0,9.0,76.0,150.0,26.9,78.0,9.4,943.5,0.6
2026-07-08 04:00:00,53.9,44.9,823.0,22.9,8.4,72.0,150.0,26.9,77.0,5.7,943.0,0.0
2026-07-08 05:00:00,63.1,52.5,649.0,23.2,7.7,65.0,151.0,27.2,80.0,8.4,943.6,2.4
2026-07-08 06:00:00,60.8,50.8,595.0,22.5,8.8,86.0,151.0,27.4,80.0,8.9,943.7,0.2
2026-07-08 07:00:00,60.3,50.3,622.0,21.3,10.4,115.0,150.0,27.6,77.0,7.4,944.0,0.0
2026-07-08 08:00:00,71.2,54.9,641.0,19.1,12.2,144.0,150.0,28.4,73.0,7.4,944.6,0.0
2026-07-08 09:00:00,82.4,63.3,620.0,14.9,14.5,172.0,150.0,27.4,81.0,3.3,945.2,1.8
2026-07-08 10:00:00,88.5,68.2,590.0,9.7,16.9,199.0,150.0,27.8,77.0,6.4,945.7,1.8
2026-07-08 11:00:00,95.2,72.4,553.0,5.8,18.1,217.0,150.0,30.7,65.0,6.0,944.7,0.0
2026-07-08 12:00:00,87.3,66.8,499.0,4.3,17.0,222.0,150.0,31.9,62.0,5.4,944.3,0.0
2026-07-08 13:00:00,78.7,60.3,438.0,4.2,14.6,219.0,150.0,33.7,59.0,6.6,944.0,0.6
2026-07-08 14:00:00,72.9,55.8,396.0,4.8,12.6,212.0,157.0,34.2,59.0,5.5,944.1,0.1
2026-07-08 15:00:00,68.0,51.8,374.0,3.7,11.5,206.0,177.0,33.3,63.0,4.9,943.6,0.1
2026-07-08 16:00:00,64.5,49.0,371.0,3.3,10.8,197.0,191.0,33.2,65.0,4.1,943.5,0.1
2026-07-08 17:00:00,91.7,75.2,417.0,11.5,13.4,194.0,200.0,33.1,67.0,7.8,942.8,0.7
2026-07-08 18:00:00,88.0,73.6,559.0,20.4,12.4,169.0,201.0,30.5,73.0,10.9,943.2,0.4
2026-07-08 19:00:00,86.4,77.5,749.0,32.8,10.9,135.0,198.0,29.6,74.0,8.8,943.2,0.0
2026-07-08 20:00:00,82.4,73.8,873.0,41.8,9.7,107.0,185.0,29.2,78.0,7.0,943.5,0.0
2026-07-08 21:00:00,76.4,70.3,868.0,44.4,9.2,92.0,167.0,27.9,84.0,5.5,944.4,0.5
2026-07-08 22:00:00,74.0,67.5,796.0,43.8,8.9,82.0,153.0,27.4,84.0,3.4,944.6,0.4
2026-07-08 23:00:00,76.4,69.6,728.0,42.6,8.1,73.0,154.0,28.9,75.0,4.7,944.8,1.0
2026-07-09 00:00:00,76.1,70.1,687.0,41.8,6.1,60.0,154.0,26.9,83.0,5.6,944.5,1.1
2026-07-09 01:00:00,81.5,76.1,650.0,40.6,3.6,48.0,154.0,27.5,80.0,4.3,944.1,0.0
2026-07-09 02:00:00,85.4,79.9,621.0,38.9,1.7,38.0,155.0,26.0,85.0,7.6,944.3,2.2
2026-07-09 03:00:00,85.7,80.1,592.0,36.8,0.3,29.0,156.0,25.3,86.0,2.7,944.7,1.3
2026-07-09 04:00:00,84.3,78.9,570.0,34.2,0.0,24.0,157.0,25.5,83.0,0.8,944.6,0.0
2026-07-09 05:00:00,94.1,87.8,586.0,55.6,3.0,9.0,158.0,25.4,82.0,1.8,944.2,0.0
2026-07-09 06:00:00,91.5,86.6,683.0,49.0,6.4,39.0,159.0,25.4,82.0,1.8,944.2,0.0
2026-07-09 07:00:00,87.1,83.4,818.0,39.5,11.2,82.0,160.0,26.8,75.0,1.0,944.6,0.0
2026-07-09 08:00:00,72.6,62.2,887.0,30.4,15.4,124.0,161.0,28.5,66.0,2.7,944.8,0.0
2026-07-09 09:00:00,70.5,56.2,828.0,22.0,18.5,166.0,161.0,30.6,58.0,6.0,944.9,0.0
2026-07-09 10:00:00,75.9,59.6,704.0,13.8,21.0,208.0,161.0,32.3,50.0,7.2,944.7,0.0
2026-07-09 11:00:00,78.7,62.2,599.0,7.9,21.9,235.0,160.0,32.9,45.0,6.2,945.3,0.0
2026-07-09 12:00:00,79.6,61.9,543.0,5.2,20.0,239.0,160.0,33.9,43.0,7.0,945.2,0.0
2026-07-09 13:00:00,78.5,59.4,506.0,4.7,16.6,229.0,160.0,34.7,42.0,7.5,944.6,0.0
2026-07-09 14:00:00,76.8,56.7,484.0,5.0,13.9,218.0,160.0,35.4,40.0,6.2,944.2,0.0
2026-07-09 15:00:00,76.1,55.1,436.0,4.2,13.0,213.0,177.0,35.8,39.0,6.1,943.9,0.0
2026-07-09 16:00:00,74.0,52.7,403.0,4.2,12.8,208.0,198.0,35.7,40.0,6.1,943.4,0.0
2026-07-09 17:00:00,63.3,45.2,507.0,9.2,12.0,184.0,205.0,35.5,40.0,8.2,943.1,0.0
2026-07-09 18:00:00,63.6,48.0,896.0,23.1,12.2,155.0,206.0,34.4,46.0,7.5,943.1,0.0
2026-07-09 19:00:00,68.7,53.8,1423.0,42.5,12.4,114.0,202.0,32.5,57.0,3.9,943.2,0.0
2026-07-09 20:00:00,72.2,58.2,1767.0,58.3,12.5,79.0,186.0,30.8,62.0,6.2,943.6,0.0
2026-07-09 21:00:00,74.5,60.8,1769.0,68.8,12.3,55.0,161.0,29.8,67.0,4.5,944.3,0.0
2026-07-09 22:00:00,75.9,63.6,1589.0,75.7,11.9,38.0,157.0,29.2,68.0,5.4,945.1,0.0
2026-07-09 23:00:00,69.6,61.2,1388.0,75.0,11.2,33.0,157.0,29.7,67.0,5.1,944.8,0.0
2026-07-10 00:00:00,59.8,54.1,1207.0,60.9,9.9,50.0,157.0,29.0,71.0,5.0,945.0,0.0
2026-07-10 01:00:00,48.3,44.0,1005.0,39.2,8.2,79.0,156.0,27.7,69.0,17.7,945.6,0.1
2026-07-10 02:00:00,36.9,34.2,821.0,22.7,6.9,100.0,155.0,26.2,74.0,11.4,945.4,0.1
2026-07-10 03:00:00,32.6,29.8,648.0,16.9,5.9,99.0,154.0,26.4,72.0,8.5,945.3,0.0
2026-07-10 04:00:00,29.8,26.8,493.0,16.3,5.2,90.0,152.0,26.4,73.0,6.9,945.4,0.0
2026-07-10 05:00:00,61.0,54.4,416.0,24.3,7.7,64.0,151.0,26.2,84.0,6.9,944.7,0.0
2026-07-10 06:00:00,56.0,50.8,479.0,24.7,8.6,83.0,150.0,25.7,86.0,8.1,944.6,0.2
2026-07-10 07:00:00,55.8,50.2,619.0,25.1,9.9,109.0,146.0,27.1,79.0,5.4,945.0,0.0
2026-07-10 08:00:00,63.1,48.9,708.0,23.6,11.5,135.0,143.0,29.1,68.0,6.4,945.6,0.0
2026-07-10 09:00:00,87.1,61.0,682.0,18.4,13.9,160.0,141.0,31.0,62.0,5.6,945.7,0.0
2026-07-10 10:00:00,99.9,66.6,604.0,11.4,16.7,185.0,142.0,32.7,58.0,6.6,945.7,0.0
2026-07-10 11:00:00,97.3,61.5,540.0,6.1,18.0,202.0,142.0,34.0,55.0,5.4,945.4,0.0
2026-07-10 12:00:00,90.8,56.0,513.0,4.1,16.7,206.0,142.0,34.7,53.0,5.0,945.0,0.1
2026-07-10 13:00:00,85.7,52.4,500.0,3.9,14.0,201.0,142.0,35.4,50.0,5.2,944.2,0.1
2026-07-10 14:00:00,82.9,50.8,495.0,4.3,11.9,195.0,141.0,36.0,48.0,7.5,943.7,0.0
2026-07-10 15:00:00,79.4,48.5,486.0,4.4,11.1,190.0,160.0,35.9,46.0,8.9,943.4,0.0
2026-07-10 16:00:00,76.6,46.9,486.0,5.2,10.8,182.0,173.0,34.9,49.0,12.6,943.0,0.0
2026-07-10 17:00:00,67.8,41.7,529.0,7.6,12.1,176.0,180.0,36.6,39.0,8.3,942.2,0.3
2026-07-10 18:00:00,64.7,45.2,663.0,19.2,12.4,151.0,183.0,35.3,43.0,14.8,942.4,0.0
2026-07-10 19:00:00,64.0,48.1,840.0,35.3,12.9,117.0,177.0,32.4,58.0,13.7,942.6,0.0
2026-07-10 20:00:00,67.1,52.2,955.0,47.2,13.0,89.0,164.0,31.4,63.0,9.6,943.0,0.0
2026-07-10 21:00:00,67.3,54.4,954.0,51.8,12.7,74.0,143.0,30.6,66.0,9.2,943.9,0.0
2026-07-10 22:00:00,63.6,53.1,891.0,52.4,12.0,66.0,137.0,29.9,67.0,10.1,944.4,0.0
2026-07-10 23:00:00,58.7,51.0,815.0,49.5,11.0,64.0,136.0,29.7,68.0,13.4,944.0,0.0
2026-07-11 00:00:00,54.6,47.8,734.0,41.7,9.2,70.0,134.0,28.6,71.0,11.2,944.0,0.0
2026-07-11 01:00:00,51.1,44.6,642.0,30.6,7.0,82.0,134.0,28.1,73.0,9.8,943.8,0.0
2026-07-11 02:00:00,41.1,35.9,567.0,21.6,5.3,92.0,134.0,27.9,74.0,10.1,943.1,0.0
2026-07-11 03:00:00,37.3,31.4,514.0,16.9,4.3,96.0,134.0,27.7,74.0,10.1,943.1,0.0
2026-07-11 04:00:00,39.6,32.2,479.0,14.4,3.8,97.0,134.0,25.7,86.0,12.6,942.3,0.9
2026-07-11 05:00:00,37.3,30.6,480.0,11.6,3.6,104.0,135.0,24.3,97.0,11.3,942.8,0.7
2026-07-11 06:00:00,22.6,18.3,556.0,13.6,4.2,109.0,132.0,24.6,93.0,8.2,943.0,1.5
2026-07-11 07:00:00,40.6,30.5,668.0,16.1,5.1,118.0,129.0,25.6,87.0,5.3,943.1,0.1
2026-07-11 08:00:00,42.0,30.4,724.0,16.8,6.4,129.0,127.0,27.5,77.0,5.0,943.7,0.0
2026-07-11 09:00:00,44.1,30.3,666.0,13.8,8.7,146.0,125.0,29.2,70.0,6.4,944.2,0.0
2026-07-11 10:00:00,52.0,33.2,552.0,9.0,11.4,167.0,122.0,30.8,65.0,8.6,944.0,0.0
2026-07-11 11:00:00,59.8,36.6,460.0,5.4,13.3,183.0,118.0,31.2,63.0,8.8,944.3,0.0
2026-07-11 12:00:00,59.8,37.7,417.0,4.2,13.8,194.0,116.0,31.1,64.0,9.3,944.3,0.0
2026-07-11 13:00:00,58.7,38.2,395.0,4.1,13.5,200.0,114.0,32.0,61.0,7.3,943.6,0.1
2026-07-11 14:00:00,57.6,38.3,393.0,4.7,13.2,202.0,132.0,32.8,59.0,10.1,942.7,0.1
2026-07-11 15:00:00,60.1,40.6,413.0,4.3,13.1,200.0,151.0,31.4,64.0,10.3,942.5,0.2
2026-07-11 16:00:00,56.9,38.1,452.0,4.6,12.9,194.0,164.0,32.0,62.0,10.5,942.2,0.3
2026-07-11 17:00:00,50.4,35.3,496.0,9.1,8.1,154.0,174.0,31.8,59.0,11.7,942.1,0.2
2026-07-11 18:00:00,50.8,36.6,534.0,17.5,7.7,134.0,176.0,30.9,65.0,11.2,941.9,0.0
2026-07-11 19:00:00,48.2,38.1,577.0,29.0,7.1,108.0,170.0,29.2,72.0,13.9,942.4,0.0
2026-07-11 20:00:00,43.5,35.9,646.0,36.8,6.5,87.0,158.0,28.3,77.0,8.4,942.9,0.0
2026-07-11 21:00:00,41.3,34.6,791.0,37.7,5.8,79.0,139.0,28.1,78.0,5.1,943.6,0.0
2026-07-11 22:00:00,37.3,32.6,961.0,35.0,5.1,78.0,113.0,27.9,79.0,5.0,943.8,0.0
2026-07-11 23:00:00,30.0,27.4,1026.0,31.7,4.4,78.0,101.0,27.5,83.0,6.9,943.3,0.0
2026-07-12 00:00:00,25.4,23.6,886.0,28.7,3.8,77.0,99.0,22.6,94.0,21.1,943.6,5.6
2026-07-12 01:00:00,21.9,20.8,641.0,25.1,3.3,78.0,97.0,22.5,94.0,9.2,943.0,2.5
2026-07-12 02:00:00,21.8,19.6,456.0,21.9,2.9,79.0,95.0,22.9,95.0,6.9,942.0,0.9
2026-07-12 03:00:00,23.2,19.0,401.0,19.1,2.7,80.0,94.0,23.1,93.0,10.1,941.0,0.1
2026-07-12 04:00:00,23.4,18.9,405.0,16.7,2.7,81.0,93.0,23.4,91.0,1.3,941.1,0.0
2026-07-12 05:00:00,34.1,34.1,426.0,41.9,4.2,27.0,92.0,24.0,97.0,3.1,940.4,0.0
2026-07-12 06:00:00,33.9,33.6,461.0,37.9,4.6,41.0,92.0,23.9,97.0,10.4,940.9,0.0
2026-07-12 07:00:00,33.6,32.1,513.0,32.2,5.2,61.0,93.0,24.5,91.0,8.4,941.5,0.0
2026-07-12 08:00:00,37.6,29.9,542.0,26.2,6.5,84.0,93.0,25.5,85.0,3.3,942.3,0.0
2026-07-12 09:00:00,43.4,32.1,529.0,19.9,8.9,111.0,93.0,26.0,82.0,5.1,942.7,0.0
2026-07-12 10:00:00,37.4,26.6,494.0,13.4,11.9,140.0,93.0,27.0,78.0,9.7,942.7,0.0
2026-07-12 11:00:00,40.0,28.7,460.0,8.4,14.2,164.0,93.0,26.6,78.0,5.2,943.0,0.0
2026-07-12 12:00:00,44.2,31.0,431.0,5.8,15.3,182.0,92.0,29.0,69.0,8.8,943.3,0.0
2026-07-12 13:00:00,47.3,32.9,403.0,4.8,15.7,195.0,92.0,28.4,70.0,8.4,943.4,0.0
2026-07-12 14:00:00,50.5,35.2,393.0,4.5,15.5,202.0,91.0,29.7,64.0,5.6,943.3,0.0
2026-07-12 15:00:00,52.3,36.6,354.0,2.2,14.5,203.0,109.0,30.7,59.0,6.5,943.6,0.0
2026-07-12 16:00:00,50.6,35.5,332.0,0.5,12.9,199.0,139.0,30.7,59.0,6.9,943.5,0.0
2026-07-12 17:00:00,44.7,25.1,487.0,6.2,6.7,149.0,160.0,31.2,57.0,11.3,943.1,0.0
2026-07-12 18:00:00,44.9,28.2,988.0,17.5,6.8,125.0,166.0,30.3,64.0,7.1,943.4,0.0
2026-07-12 19:00:00,50.8,33.4,1665.0,33.6,6.9,92.0,164.0,29.3,69.0,5.5,943.4,0.0
2026-07-12 20:00:00,64.5,42.3,2165.0,48.7,7.3,63.0,152.0,28.1,76.0,5.1,943.4,0.0
2026-07-12 21:00:00,75.0,50.8,2353.0,63.3,8.3,41.0,128.0,27.8,80.0,3.6,944.0,0.0
2026-07-12 22:00:00,80.1,56.6,2363.0,77.0,9.6,24.0,95.0,27.6,80.0,0.6,944.4,0.0
2026-07-12 23:00:00,78.7,58.6,2244.0,83.1,10.0,13.0,92.0,27.5,81.0,3.2,944.1,0.0
2026-07-13 00:00:00,61.9,50.4,1950.0,76.2,8.9,13.0,95.0,26.7,85.0,0.9,944.0,0.0
2026-07-13 01:00:00,48.9,41.6,1528.0,61.7,6.9,21.0,97.0,26.1,88.0,2.3,943.6,0.0
2026-07-13 02:00:00,40.7,36.6,1167.0,48.6,5.4,28.0,98.0,26.0,88.0,3.1,943.4,0.0
2026-07-13 03:00:00,35.0,32.2,918.0,39.4,4.7,32.0,100.0,25.4,90.0,1.8,943.0,0.0
2026-07-13 04:00:00,30.2,28.2,730.0,31.6,4.4,37.0,101.0,25.0,92.0,2.7,942.5,0.0
2026-07-13 05:00:00,33.5,31.5,639.0,42.4,5.4,24.0,102.0,25.4,86.0,2.8,942.6,0.0
2026-07-13 06:00:00,29.7,28.6,710.0,42.3,5.8,33.0,102.0,25.5,84.0,1.3,942.8,0.0
2026-07-13 07:00:00,29.4,28.3,878.0,41.6,6.4,47.0,101.0,26.9,78.0,2.5,943.1,0.0
2026-07-13 08:00:00,27.9,26.1,978.0,38.0,7.6,72.0,101.0,28.9,70.0,0.8,943.9,0.0
2026-07-13 09:00:00,29.5,23.9,931.0,28.5,10.0,117.0,101.0,30.6,63.0,1.6,944.0,0.0
2026-07-13 10:00:00,36.0,26.7,816.0,16.0,12.9,172.0,100.0,32.3,54.0,3.4,944.0,0.0
2026-07-13 11:00:00,39.6,29.1,705.0,6.8,14.8,212.0,100.0,33.6,49.0,3.1,944.3,0.0
2026-07-13 12:00:00,41.6,30.2,613.0,3.7,14.8,225.0,100.0,33.2,50.0,3.6,944.5,0.0
2026-07-13 13:00:00,45.6,31.5,525.0,3.8,13.7,223.0,100.0,33.3,47.0,4.5,944.2,0.0
2026-07-13 14:00:00,46.1,31.7,465.0,4.7,12.8,218.0,101.0,32.7,49.0,6.7,944.5,0.3
2026-07-13 15:00:00,47.1,31.8,365.0,2.1,12.3,217.0,140.0,33.2,47.0,3.2,944.0,0.0
2026-07-13 16:00:00,48.0,31.9,293.0,0.2,12.0,211.0,170.0,33.4,45.0,1.6,944.1,0.0
2026-07-13 17:00:00,37.7,25.1,484.0,10.0,11.7,189.0,192.0,34.2,40.0,8.1,943.0,0.0
2026-07-13 18:00:00,44.2,32.5,1221.0,26.1,11.1,155.0,201.0,32.9,49.0,7.4,943.3,0.0
2026-07-13 19:00:00,46.2,36.9,2221.0,48.2,10.2,108.0,200.0,30.9,63.0,3.3,943.3,0.0
2026-07-13 20:00:00,43.8,36.1,2861.0,64.5,9.4,70.0,184.0,29.3,70.0,3.8,943.7,0.0
2026-07-13 21:00:00,44.2,37.5,2815.0,70.1,8.8,51.0,159.0,28.2,73.0,4.5,944.1,0.0
2026-07-13 22:00:00,41.3,36.3,2411.0,69.8,8.3,41.0,126.0,27.6,78.0,1.5,944.3,0.0
2026-07-13 23:00:00,38.2,34.6,2008.0,66.2,7.6,36.0,96.0,28.3,73.0,2.8,944.3,0.0
2026-07-14 00:00:00,35.0,32.5,1710.0,58.7,6.5,36.0,94.0,27.4,78.0,4.8,944.3,0.0
2026-07-14 01:00:00,32.4,29.9,1413.0,48.0,5.3,40.0,93.0,26.8,80.0,4.0,944.2,0.0
2026-07-14 02:00:00,30.9,28.3,1168.0,38.7,4.3,43.0,92.0,26.6,79.0,4.3,944.1,0.0
2026-07-14 03:00:00,29.6,27.0,992.0,32.3,3.6,41.0,91.0,25.8,82.0,3.6,944.0,0.0
2026-07-14 04:00:00,27.7,25.2,867.0,27.3,3.3,39.0,91.0,25.6,81.0,7.0,944.1,0.0
2026-07-14 05:00:00,32.4,27.0,788.0,25.0,3.9,55.0,91.0,24.3,84.0,12.1,944.9,0.0
2026-07-14 06:00:00,31.1,25.8,777.0,24.7,4.6,68.0,90.0,22.6,98.0,8.4,945.2,2.8
2026-07-14 07:00:00,33.3,26.8,812.0,24.0,5.7,88.0,90.0,23.6,93.0,8.1,945.7,0.6
2026-07-14 08:00:00,40.2,28.1,819.0,21.9,7.2,112.0,90.0,26.0,81.0,4.4,945.9,0.2
2026-07-14 09:00:00,41.0,27.5,762.0,17.1,9.8,143.0,90.0,28.6,68.0,5.8,946.0,0.0
2026-07-14 10:00:00,39.1,26.3,678.0,10.8,12.9,178.0,90.0,30.6,61.0,3.3,946.3,0.0
2026-07-14 11:00:00,37.8,25.9,602.0,6.2,14.8,204.0,90.0,32.3,54.0,3.3,946.7,0.0
2026-07-14 12:00:00,37.5,26.0,537.0,4.5,14.5,215.0,90.0,33.3,50.0,4.4,946.4,0.0
2026-07-14 13:00:00,38.0,26.4,479.0,4.4,13.0,217.0,93.0,33.9,48.0,2.9,945.9,0.0
2026-07-14 14:00:00,37.8,26.5,454.0,4.8,11.7,216.0,127.0,34.3,47.0,6.8,945.7,0.0
2026-07-14 15:00:00,38.5,26.8,450.0,1.6,11.2,217.0,156.0,34.4,45.0,5.6,945.3,0.0
2026-07-14 16:00:00,38.9,26.5,478.0,0.0,10.9,214.0,177.0,34.1,45.0,6.5,945.3,0.0
2026-07-14 17:00:00,30.6,21.0,599.0,8.2,11.0,189.0,193.0,34.5,39.0,7.2,945.0,0.1
